10.0;6849.0
30.0;6395.0
50.0;6619.0
80.0;7661.0
110.0;6652.0
140.0;7030.0
170.0;6515.0
200.0;7048.0
220.0;6313.0
270.0;7608.0
280.0;6296.0
290.0;8314.0
300.0;8429.0
310.0;8369.0
330.0;9348.0
370.0;8048.0
380.0;9019.0
400.0;8208.0
420.0;9987.0
430.0;8499.0
440.0;8869.0
460.0;8752.0
470.0;9827.0
490.0;7861.0
530.0;9939.0
560.0;7860.0
590.0;10270.0
630.0;8140.0
670.0;9052.0
700.0;8122.0
730.0;9851.0
740.0;8526.0
750.0;9973.0
760.0;8903.0
780.0;10160.0
830.0;7648.0
840.0;8061.0
900.0;6152.0
930.0;7549.0
960.0;6268.0
1010.0;7342.0
1030.0;6639.0
1040.0;7060.0
1080.0;6534.0
1090.0;8817.0
1100.0;6955.0
1120.0;7636.0
1150.0;6274.0
1160.0;6442.0
1170.0;6318.0
1190.0;7347.0
1220.0;6132.0
1260.0;7451.0
1280.0;6718.0
1290.0;7092.0
1310.0;6562.0
1340.0;8041.0
1350.0;6468.0
1360.0;6890.0
1370.0;6693.0
1390.0;7140.0
1400.0;6947.0
1430.0;9920.0
1440.0;9089.0
1460.0;10100.0
1490.0;8065.0
1510.0;9878.0
1520.0;8765.0
1540.0;9732.0
1560.0;8251.0
1570.0;9708.0
1580.0;9002.0
1600.0;10290.0
1610.0;8783.0
1630.0;9837.0
1640.0;8976.0
1650.0;9791.0
1690.0;7999.0
1700.0;8709.0
1710.0;8868.0
1720.0;8795.0
1740.0;8838.0
1750.0;7732.0
1780.0;9389.0
1790.0;9562.0
1810.0;8727.0
1820.0;9716.0
1840.0;8656.0
1860.0;9795.0
1910.0;6765.0
1930.0;7053.0
1940.0;6881.0
1950.0;6983.0
1960.0;6947.0
1980.0;7425.0
2020.0;6417.0
2040.0;7547.0
2090.0;6521.0
2110.0;7552.0
2120.0;7207.0
2130.0;7545.0
2160.0;6582.0
2200.0;7539.0
2230.0;6106.0
2240.0;7049.0
2280.0;6716.0
2310.0;7531.0
2340.0;6152.0
2380.0;7336.0
2410.0;6254.0
2420.0;6699.0
2430.0;6371.0
2440.0;9931.0
2450.0;6808.0
2470.0;9481.0
2500.0;8556.0
2530.0;8967.0
2540.0;8237.0
2550.0;9768.0
2560.0;7992.0
2570.0;9239.0
2610.0;7983.0
2660.0;9722.0
2680.0;7965.0
2720.0;10050.0
2750.0;7888.0
2780.0;9578.0
2790.0;8963.0
2800.0;9281.0
2820.0;8808.0
2830.0;10300.0
2850.0;8706.0
2860.0;9818.0
2870.0;7721.0
2890.0;8916.0
2900.0;8587.0
2910.0;9001.0
2940.0;8232.0
3000.0;9411.0
3020.0;7914.0
3030.0;8702.0
3040.0;6995.0
3050.0;6764.0
3060.0;7425.0
3090.0;6055.0
3110.0;7006.0
3120.0;7062.0
3130.0;7033.0
3140.0;6798.0
3170.0;7748.0
3180.0;6862.0
3220.0;6266.0
3230.0;7197.0
3270.0;6481.0
3280.0;6999.0
3290.0;6314.0
3320.0;7489.0
3350.0;6205.0
3380.0;6999.0
3420.0;6254.0
3460.0;7040.0
3480.0;6734.0
3510.0;7521.0
3530.0;6800.0
3570.0;10120.0
3620.0;7755.0
3630.0;9755.0
3640.0;8785.0
3650.0;9665.0
3670.0;8822.0
3690.0;9884.0
3700.0;8887.0
3730.0;8468.0
3740.0;8916.0
3760.0;8322.0
3770.0;8891.0
3780.0;7808.0
3790.0;9108.0
3800.0;7875.0
3820.0;8704.0
3830.0;10170.0
3880.0;7967.0
3890.0;9722.0
3900.0;9925.0
3910.0;9691.0
3920.0;10270.0
3930.0;7891.0
3970.0;9817.0
3980.0;8950.0
3990.0;9490.0
4020.0;8798.0
4070.0;6119.0
4100.0;6916.0
4130.0;6116.0
4160.0;7366.0
4170.0;7331.0
4180.0;7352.0
4190.0;7513.0
4210.0;6384.0
4250.0;7477.0
4270.0;6255.0
4280.0;7349.0
4310.0;6670.0
4330.0;6997.0
4350.0;6911.0
4360.0;7406.0
4400.0;6373.0
4410.0;6550.0
4420.0;6413.0
4430.0;7312.0
4460.0;6469.0
4520.0;7536.0
4540.0;6429.0
4590.0;7164.0
4600.0;8682.0
4610.0;8082.0
4620.0;8778.0
4640.0;8925.0
4650.0;8831.0
4660.0;8042.0
4670.0;8960.0
4680.0;8645.0
4700.0;9541.0
4710.0;8986.0
4720.0;9792.0
4740.0;8380.0
4780.0;10370.0
4800.0;8305.0
4820.0;8352.0
4840.0;9616.0
4880.0;8007.0
4890.0;9878.0
4900.0;8589.0
4920.0;8299.0
4940.0;8953.0
4950.0;8496.0
4980.0;8858.0
5000.0;7973.0
5020.0;10480.0
5060.0;7836.0
5100.0;10020.0
5140.0;5969.0
5160.0;9380.0
5170.0;6858.0
5180.0;7458.0
5200.0;6875.0
5210.0;6959.0
5240.0;6883.0
5250.0;7042.0
5260.0;6350.0
5280.0;6925.0
5310.0;7034.0
5340.0;6161.0
5360.0;7481.0
5390.0;6337.0
5440.0;7201.0
5460.0;6608.0
5470.0;8968.0
5480.0;6744.0
5500.0;6845.0
5510.0;6654.0
5530.0;7087.0
5540.0;6770.0
5550.0;7531.0
5590.0;6414.0
5630.0;9878.0
5640.0;8813.0
5680.0;8283.0
5710.0;10250.0
5740.0;8056.0
5770.0;9261.0
5800.0;7879.0
5830.0;9891.0
5850.0;9064.0
5860.0;9832.0
5870.0;9008.0
5890.0;9779.0
5930.0;7901.0
5970.0;9867.0
6000.0;8228.0
6050.0;9851.0
6070.0;8374.0
6080.0;9964.0
6100.0;7016.0
6110.0;6884.0
6130.0;6972.0
6140.0;6617.0
6150.0;7088.0
6170.0;6919.0
6180.0;6071.0
6230.0;7447.0
6270.0;6117.0
6300.0;7532.0
6330.0;6106.0
6370.0;7601.0
6380.0;6826.0
6400.0;7035.0
6410.0;6567.0
6420.0;7044.0
6450.0;6514.0
6470.0;6993.0
6490.0;6775.0
6500.0;6890.0
6510.0;6435.0
6570.0;7831.0
6590.0;6003.0
6610.0;9972.0
6620.0;8727.0
6640.0;10280.0
6650.0;7902.0
6670.0;10080.0
6700.0;8620.0
6710.0;9896.0
6720.0;8806.0
6740.0;10160.0
6750.0;8717.0
6770.0;9845.0
6790.0;8154.0
6830.0;9961.0
6860.0;8132.0
6880.0;9523.0
6930.0;8082.0
6940.0;9233.0
6960.0;8599.0
6980.0;9799.0
7000.0;8185.0
7010.0;9745.0
7020.0;9269.0
7030.0;9863.0
7040.0;8576.0
7080.0;10040.0
7120.0;6360.0
7140.0;7270.0
7150.0;6855.0
7170.0;6941.0
7180.0;6017.0
7200.0;7156.0
7210.0;6769.0
7230.0;7344.0
7260.0;6335.0
7290.0;6902.0
7300.0;9100.0
7330.0;6428.0
7350.0;7081.0
7380.0;6333.0
7410.0;7592.0
7450.0;6344.0
7480.0;7343.0
7510.0;6149.0
7550.0;6685.0
7560.0;7360.0
7600.0;6611.0
7620.0;10280.0
7640.0;8576.0
7650.0;9106.0
7680.0;8679.0
7690.0;9964.0
7710.0;7939.0
7730.0;10060.0
7740.0;9098.0
7760.0;10420.0
7790.0;7899.0
7810.0;9923.0
7840.0;7916.0
7870.0;9949.0
7890.0;8948.0
7910.0;9865.0
7940.0;8503.0
7960.0;9245.0
7970.0;8320.0
8000.0;9322.0
8050.0;7878.0
8100.0;10080.0
8120.0;6059.0
8160.0;7479.0
8180.0;6391.0
8200.0;6898.0
8210.0;6932.0
8220.0;6915.0
8230.0;6699.0
8250.0;6875.0
8270.0;7560.0
8300.0;6294.0
8340.0;7490.0
8360.0;5941.0
8410.0;7403.0
8440.0;7132.0
8450.0;6239.0
8500.0;7221.0
8520.0;6468.0
8540.0;7017.0
8550.0;6783.0
8560.0;7005.0
8570.0;6524.0
8600.0;7358.0
8640.0;5919.0
8680.0;9535.0
8700.0;7755.0
8760.0;9462.0
8790.0;8162.0
8800.0;8703.0
8820.0;8811.0
8830.0;8153.0
8880.0;9112.0
8910.0;7893.0
8940.0;10000.0
8970.0;7883.0
9010.0;9213.0
9030.0;7987.0
9060.0;9056.0
9080.0;8365.0
9090.0;9175.0
9100.0;8868.0
9110.0;10830.0
9120.0;9244.0
9150.0;8490.0
9160.0;8762.0
9170.0;8125.0
9190.0;9381.0
9210.0;8672.0
9220.0;9956.0
9240.0;6345.0
9260.0;7382.0
9270.0;7349.0
9290.0;7482.0
9310.0;6165.0
9340.0;6964.0
9360.0;7006.0
9370.0;6691.0
9380.0;6770.0
9410.0;6705.0
9420.0;9014.0
9430.0;6953.0
9460.0;7441.0
9510.0;6123.0
9530.0;7461.0
9570.0;6421.0
9620.0;7466.0
9650.0;6649.0
9660.0;7050.0
9690.0;6471.0
9700.0;7058.0
9720.0;6672.0
9740.0;9186.0
9770.0;8159.0
9800.0;10360.0
9830.0;8061.0
9870.0;9372.0
9900.0;7828.0
9910.0;9721.0
9920.0;8732.0
9930.0;9742.0
9940.0;8560.0
9950.0;9267.0
9990.0;8689.0
10000.0;9845.0
10030.0;8219.0
10070.0;8935.0
10090.0;7991.0
10100.0;8308.0
10110.0;8058.0
10120.0;10050.0
10140.0;9078.0
10150.0;9747.0
10180.0;7911.0
10190.0;9817.0
10200.0;8700.0
10220.0;10040.0
10240.0;6355.0
10280.0;7096.0
10310.0;6892.0
10320.0;7545.0
10360.0;6182.0
10390.0;7501.0
10440.0;6174.0
10460.0;7630.0
10500.0;6426.0
10540.0;6957.0
10550.0;6732.0
10560.0;7040.0
10580.0;6592.0
10610.0;7049.0
10620.0;6190.0
10660.0;7579.0
10700.0;6416.0
10730.0;7384.0
10770.0;6235.0
10810.0;8863.0
10840.0;7566.0
10850.0;8052.0
10860.0;7982.0
10880.0;8242.0
10890.0;7809.0
10910.0;8235.0
10940.0;8042.0
10960.0;7177.0
10990.0;8778.0
11030.0;7633.0
11070.0;8520.0
11090.0;7492.0
11110.0;8424.0
11130.0;7896.0
11140.0;8956.0
11180.0;7717.0
11200.0;8245.0
11230.0;7493.0
11260.0;8223.0
11300.0;7177.0
11320.0;8713.0
11330.0;8604.0
11340.0;8707.0
11350.0;7771.0
11360.0;8978.0
11370.0;6612.0
11380.0;6854.0
11390.0;6797.0
11400.0;6828.0
11410.0;7444.0
11430.0;6488.0
11440.0;7168.0
11460.0;6681.0
11480.0;7030.0
11490.0;7092.0
11500.0;6894.0
11510.0;7063.0
11520.0;6876.0
11530.0;7019.0
11540.0;6958.0
11560.0;6487.0
11580.0;7404.0
11630.0;6320.0
11670.0;9700.0
11690.0;6332.0
11730.0;7043.0
11760.0;5962.0
11780.0;6997.0
11820.0;6730.0
11850.0;7320.0
11880.0;6049.0
11910.0;6958.0
11920.0;6288.0
11930.0;8015.0
11950.0;7496.0
11990.0;8426.0
12030.0;8197.0
12040.0;7655.0
12050.0;8245.0
12080.0;7732.0
12090.0;8030.0
12110.0;6840.0
12120.0;8222.0
12150.0;7429.0
12160.0;7750.0
12180.0;9854.0
12220.0;7395.0
12260.0;8482.0
12290.0;7362.0
12310.0;8113.0
12340.0;8346.0
12350.0;8024.0
12380.0;8392.0
12410.0;7313.0
12420.0;7826.0
12430.0;6987.0
12440.0;6965.0
12450.0;7023.0
12460.0;6971.0
12500.0;6383.0
12510.0;9045.0
12520.0;7382.0
12530.0;7537.0
12570.0;6383.0
12600.0;7523.0
12620.0;6541.0
12640.0;7039.0
12660.0;6844.0
12670.0;7595.0
12680.0;6852.0
12710.0;7487.0
12750.0;6252.0
12780.0;7339.0
12830.0;6489.0
12860.0;7568.0
12900.0;6552.0
12920.0;7941.0
12940.0;6270.0
12950.0;6932.0
12960.0;6244.0
12990.0;9847.0
13010.0;8378.0
13050.0;10490.0
13070.0;8030.0
13110.0;10220.0
13140.0;7937.0
13170.0;10690.0
13210.0;8863.0
13240.0;9776.0
13250.0;8848.0
13260.0;9946.0
13270.0;8093.0
13310.0;8709.0
13320.0;9985.0
13340.0;8189.0
13390.0;10270.0
13410.0;8455.0
13420.0;8431.0
13430.0;8446.0
13440.0;8880.0
13450.0;8677.0
13460.0;9382.0
13470.0;7804.0
13480.0;9718.0
13500.0;7008.0
13520.0;6905.0
13530.0;7088.0
13540.0;7010.0
13550.0;7330.0
13560.0;6973.0
13570.0;7592.0
13610.0;6265.0
13640.0;7485.0
13670.0;6098.0
13720.0;7704.0
13750.0;6594.0
13770.0;7003.0
13780.0;6912.0
13790.0;6935.0
13800.0;6915.0
13820.0;6489.0
13830.0;6801.0
13860.0;6887.0
13870.0;6701.0
13890.0;6967.0
13910.0;7706.0
13940.0;5982.0
13970.0;7597.0
13990.0;6892.0
14020.0;9745.0
14040.0;8798.0
14060.0;10210.0
14070.0;8496.0
14080.0;8908.0
14090.0;8176.0
14120.0;10030.0
14130.0;8678.0
14140.0;8901.0
14160.0;8547.0
14170.0;9121.0
14180.0;8675.0
14190.0;9008.0
14200.0;7850.0
14230.0;10390.0
14240.0;9114.0
14250.0;9383.0
14280.0;8143.0
14310.0;9966.0
14350.0;7979.0
14380.0;9961.0
14400.0;8688.0
14420.0;9991.0
14430.0;8854.0
14440.0;8646.0
14450.0;9034.0
14480.0;7948.0
14500.0;8948.0
14510.0;8868.0
14520.0;8920.0
14530.0;7923.0
14550.0;8589.0
14560.0;7563.0
14590.0;7374.0
14610.0;6593.0
14620.0;7117.0
14630.0;6725.0
14660.0;6973.0
14680.0;6202.0
14700.0;7025.0
14710.0;6969.0
14720.0;7059.0
14740.0;6691.0
14760.0;7594.0
14810.0;6305.0
